round,domain,acc
32,webcam,0.6896551724137931
33,webcam,0.6896551724137931
34,webcam,0.6724137931034483
35,webcam,0.6896551724137931
36,webcam,0.6724137931034483
37,webcam,0.6724137931034483
38,webcam,0.6724137931034483
39,webcam,0.6724137931034483
40,webcam,0.6724137931034483
41,webcam,0.6724137931034483
42,webcam,0.6724137931034483
43,webcam,0.6724137931034483
44,webcam,0.6724137931034483
45,webcam,0.6724137931034483
46,webcam,0.6724137931034483
47,webcam,0.6724137931034483
48,webcam,0.6724137931034483
49,webcam,0.6724137931034483
50,webcam,0.6724137931034483
51,webcam,0.6724137931034483
52,webcam,0.6724137931034483
53,webcam,0.6724137931034483
54,webcam,0.6724137931034483
55,webcam,0.6724137931034483
56,webcam,0.6724137931034483
57,webcam,0.6724137931034483
58,webcam,0.6724137931034483
59,webcam,0.6724137931034483
60,webcam,0.6724137931034483
61,webcam,0.6724137931034483
62,webcam,0.6724137931034483
63,webcam,0.6724137931034483
64,webcam,0.6724137931034483
65,webcam,0.6724137931034483
66,webcam,0.6724137931034483
67,webcam,0.6724137931034483
68,webcam,0.6724137931034483
69,webcam,0.6724137931034483
70,webcam,0.6724137931034483
71,webcam,0.6724137931034483
72,webcam,0.6724137931034483
73,webcam,0.6724137931034483
74,webcam,0.6724137931034483
75,webcam,0.6724137931034483
76,webcam,0.6724137931034483
77,webcam,0.6724137931034483
78,webcam,0.6724137931034483
79,webcam,0.6724137931034483
80,webcam,0.6724137931034483
81,webcam,0.6724137931034483
82,webcam,0.6724137931034483
83,webcam,0.6724137931034483
84,webcam,0.6724137931034483
85,webcam,0.6724137931034483
86,webcam,0.6724137931034483
87,webcam,0.6724137931034483
88,webcam,0.6724137931034483
89,webcam,0.6724137931034483
90,webcam,0.6724137931034483
91,webcam,0.6724137931034483
92,webcam,0.6724137931034483
93,webcam,0.6724137931034483
94,webcam,0.6724137931034483
95,webcam,0.6724137931034483
96,webcam,0.6724137931034483
97,webcam,0.6724137931034483
98,webcam,0.6724137931034483
99,webcam,0.6724137931034483
0,dslr,0.25806451612903225
