round,domain,avg_weight_across_classes,n_classes,G_avg_norm
90,cartoon,0.4592853678124292,7,0.9638415234429496
90,sketch,0.17488711327314377,7,0.9638415234429496
91,photo,0.1806089665208544,7,0.963591992855072
91,art_painting,0.18537616197552,7,0.963591992855072
91,cartoon,0.4590905010700226,7,0.963591992855072
91,sketch,0.1749243587255478,7,0.963591992855072
92,photo,0.18088069983891078,7,0.9633447783333915
92,art_painting,0.18525510068450654,7,0.9633447783333915
92,cartoon,0.45895481535366606,7,0.9633447783333915
92,sketch,0.1749093724148614,7,0.9633447783333915
93,photo,0.18109425050871714,7,0.9630999054227557
93,art_painting,0.1851523933666093,7,0.9630999054227557
93,cartoon,0.4588340776307242,7,0.9630999054227557
93,sketch,0.174919279558318,7,0.9630999054227557
94,photo,0.18127810742173875,7,0.9628573400633675
94,art_painting,0.1850465748991285,7,0.9628573400633675
94,cartoon,0.45873206853866577,7,0.9628573400633675
94,sketch,0.1749432576554162,7,0.9628573400633675
95,photo,0.18143257285867417,7,0.9626170567103794
95,art_painting,0.1849419421383313,7,0.9626170567103794
95,cartoon,0.4586584461586816,7,0.9626170567103794
95,sketch,0.1749670452305249,7,0.9626170567103794
96,photo,0.1815716815846307,7,0.9623790638787406
96,art_painting,0.1848444076521056,7,0.9623790638787406
96,cartoon,0.4585872654403959,7,0.9623790638787406
96,sketch,0.174996622971126,7,0.9623790638787406
97,photo,0.1816947055714471,7,0.9621433445385524
97,art_painting,0.18475375643798284,7,0.9621433445385524
97,cartoon,0.4585291104657309,7,0.9621433445385524
97,sketch,0.17502243391105107,7,0.9621433445385524
98,photo,0.1818060108593532,7,0.9619098390851702
98,art_painting,0.1846585146018437,7,0.9619098390851702
98,cartoon,0.4584822931459972,7,0.9619098390851702
98,sketch,0.17505316223417008,7,0.9619098390851702
99,photo,0.18190624032701766,7,0.9616785645484924
99,art_painting,0.18456592091492244,7,0.9616785645484924
99,cartoon,0.4584426347698484,7,0.9616785645484924
99,sketch,0.17508519228015626,7,0.9616785645484924
