round,domain,avg_weight_across_classes,n_classes,G_avg_norm
76,sketch,0.24517266239438737,7,0.9738618390900748
77,photo,0.17276371163981302,7,0.9736567395074027
77,art_painting,0.1930720412305423,7,0.9736567395074027
77,cartoon,0.38940507812159403,7,0.9736567395074027
77,sketch,0.24475917220115662,7,0.9736567395074027
78,photo,0.17286308535507747,7,0.9734524999346051
78,art_painting,0.19406717164175852,7,0.9734524999346051
78,cartoon,0.3881499341556004,7,0.9734524999346051
78,sketch,0.24491981523377554,7,0.9734524999346051
79,photo,0.17297521659306117,7,0.9732492310660226
79,art_painting,0.19430110177823476,7,0.9732492310660226
79,cartoon,0.38783735249723705,7,0.9732492310660226
79,sketch,0.24488632806709834,7,0.9732492310660226
80,photo,0.17326620114701136,7,0.9730481590543475
80,art_painting,0.19331861500229156,7,0.9730481590543475
80,cartoon,0.3883190027305058,7,0.9730481590543475
80,sketch,0.24509618324892862,7,0.9730481590543475
81,photo,0.17314548045396805,7,0.972847947052547
81,art_painting,0.1942225843667984,7,0.972847947052547
81,cartoon,0.387668713927269,7,0.972847947052547
81,sketch,0.24496322231633322,7,0.972847947052547
82,photo,0.17331759418760026,7,0.9726496083395821
82,art_painting,0.19376377761363983,7,0.9726496083395821
82,cartoon,0.38767075538635254,7,0.9726496083395821
82,sketch,0.2452478834560939,7,0.9726496083395821
83,photo,0.17320049979857036,7,0.9724518316132682
83,art_painting,0.19404269542012895,7,0.9724518316132682
83,cartoon,0.3875441551208496,7,0.9724518316132682
83,sketch,0.24521266562598093,7,0.9724518316132682
84,photo,0.17325897301946366,7,0.9722552469798497
84,art_painting,0.19400014408997127,7,0.9722552469798497
84,cartoon,0.38781543714659555,7,0.9722552469798497
84,sketch,0.24492544787270681,7,0.9722552469798497
85,photo,0.1731213703751564,7,0.9720594201769147
85,art_painting,0.1946044425879206,7,0.9720594201769147
85,cartoon,0.3873880143676485,7,0.9720594201769147
85,sketch,0.24488618757043565,7,0.9720594201769147
86,photo,0.17300884744950704,7,0.9718645555632455
86,art_painting,0.19494878500699997,7,0.9718645555632455
86,cartoon,0.3872168149266924,7,0.9718645555632455
86,sketch,0.24482555900301253,7,0.9718645555632455
87,photo,0.17294424878699438,7,0.9716707978929792
87,art_painting,0.1951268602694784,7,0.9716707978929792
87,cartoon,0.38714514034135,7,0.9716707978929792
87,sketch,0.24478372931480408,7,0.9716707978929792
88,photo,0.1729054312620844,7,0.9714781216212681
88,art_painting,0.19520274017538344,7,0.9714781216212681
88,cartoon,0.3871224458728518,7,0.9714781216212681
88,sketch,0.24476939226899827,7,0.9714781216212681
89,photo,0.17286883081708634,7,0.9712866033826556
89,art_painting,0.1952163161975997,7,0.9712866033826556
89,cartoon,0.3871418003525053,7,0.9712866033826556
89,sketch,0.24477303240980422,7,0.9712866033826556
90,photo,0.17284326893942698,7,0.9710961920874459
90,art_painting,0.1952028391616685,7,0.9710961920874459
90,cartoon,0.3871747042451586,7,0.9710961920874459
90,sketch,0.24477920361927577,7,0.9710961920874459
91,photo,0.1728204180087362,7,0.9709069388253349
91,art_painting,0.19517929319824492,7,0.9709069388253349
91,cartoon,0.38721421148095814,7,0.9709069388253349
91,sketch,0.24478606241089956,7,0.9709069388253349
92,photo,0.17280176601239614,7,0.9707188350813729
92,art_painting,0.1951215331043516,7,0.9707188350813729
92,cartoon,0.38727871009281706,7,0.9707188350813729
92,sketch,0.24479799185480391,7,0.9707188350813729
93,photo,0.1727849277002471,7,0.9705318553107125
93,art_painting,0.1950574123433658,7,0.9705318553107125
93,cartoon,0.3873445285218103,7,0.9705318553107125
93,sketch,0.2448131080184664,7,0.9705318553107125
94,photo,0.17277422228029796,7,0.9703460250582013
94,art_painting,0.1949808214391981,7,0.9703460250582013
94,cartoon,0.3874204286507198,7,0.9703460250582013
94,sketch,0.24482453508036478,7,0.9703460250582013
95,photo,0.1727606366787638,7,0.9701613102640424
95,art_painting,0.19488653434174402,7,0.9701613102640424
95,cartoon,0.3875094822474888,7,0.9701613102640424
95,sketch,0.24484334886074066,7,0.9701613102640424
96,photo,0.17275203232254302,7,0.9699777449880328
96,art_painting,0.19478805256741388,7,0.9699777449880328
96,cartoon,0.38760232073920114,7,0.9699777449880328
96,sketch,0.24485759437084198,7,0.9699777449880328
97,photo,0.17274295006479537,7,0.9697952696255275
97,art_painting,0.19467908569744655,7,0.9697952696255275
97,cartoon,0.3876965769699642,7,0.9697952696255275
97,sketch,0.24488135959420884,7,0.9697952696255275
98,photo,0.17273543562207902,7,0.969613892691476
98,art_painting,0.19456301203795842,7,0.969613892691476
98,cartoon,0.38780614733695984,7,0.969613892691476
98,sketch,0.24489539223057882,7,0.969613892691476
99,photo,0.1727250569633075,7,0.9694336312157767
99,art_painting,0.19444384745189122,7,0.9694336312157767
99,cartoon,0.38790889935834066,7,0.9694336312157767
99,sketch,0.24492219516209193,7,0.9694336312157767
